73|58
73|62
73|67
73|71
73|81
73|82
73|85
73|91
73|93
73|94
73|95
73|97
75|15
75|17
75|18
75|24
75|27
75|29
75|35
75|39
75|45
75|46
75|54
75|58
75|62
75|67
75|71
75|73
75|81
75|82
75|85
75|91
75|93
75|94
75|95
75|97
76|11
76|12
76|13
76|14
76|16
76|21
76|26
76|31
76|37
76|46
76|49
76|53
76|58
76|59
76|66
76|69
76|72
76|73
76|75
76|77
76|78
76|86
76|87
76|99
77|11
77|15
77|16
77|21
77|24
77|29
77|31
77|39
77|46
77|54
77|58
77|66
77|67
77|69
77|71
77|73
77|75
77|81
77|82
77|87
77|93
77|94
77|95
77|97
78|11
78|15
78|16
78|21
78|24
78|29
78|31
78|39
78|46
78|54
78|58
78|66
78|67
78|69
78|71
78|73
78|75
78|77
78|81
78|87
78|93
78|94
78|95
78|97
81|12
81|13
81|14
81|17
81|18
81|26
81|27
81|35
81|36
81|37
81|45
81|49
81|53
81|57
81|59
81|62
81|65
81|72
81|76
81|82
81|85
81|86
81|91
81|99
82|12
82|13
82|14
82|17
82|18
82|26
82|27
82|35
82|36
82|37
82|45
82|49
82|53
82|57
82|59
82|62
82|65
82|72
82|76
82|78
82|85
82|86
82|91
82|99
85|12
85|13
85|14
85|17
85|26
85|27
85|31
85|36
85|37
85|49
85|53
85|57
85|59
85|62
85|65
85|69
85|72
85|76
85|77
85|78
85|86
85|87
85|91
85|99
86|11
86|12
86|13
86|14
86|16
86|21
86|26
86|31
86|37
86|46
86|49
86|53
86|58
86|59
86|66
86|69
86|72
86|73
86|75
86|77
86|78
86|87
86|95
86|99
87|11
87|15
87|16
87|18
87|21
87|24
87|29
87|35
87|39
87|45
87|46
87|54
87|58
87|66
87|67
87|71
87|73
87|75
87|81
87|82
87|93
87|94
87|95
87|97
91|12
91|13
91|14
91|21
91|26
91|27
91|31
91|36
91|37
91|49
91|53
91|57
91|59
91|62
91|65
91|66
91|69
91|72
91|76
91|77
91|78
91|86
91|87
91|99
93|12
93|14
93|17
93|18
93|26
93|27
93|29
93|35
93|36
93|37
93|45
93|57
93|62
93|65
93|67
93|71
93|72
93|76
93|81
93|82
93|85
93|86
93|91
93|99
94|14
94|17
94|18
94|24
94|26
94|27
94|29
94|35
94|36
94|45
94|54
94|57
94|62
94|65
94|67
94|71
94|72
94|76
94|81
94|82
94|85
94|86
94|91
94|93
95|15
95|17
95|18
95|24
95|27
95|29
95|35
95|36
95|39
95|45
95|54
95|57
95|62
95|65
95|67
95|71
95|76
95|81
95|82
95|85
95|91
95|93
95|94
95|97
97|14
97|17
97|18
97|24
97|27
97|29
97|35
97|36
97|45
97|54
97|57
97|62
97|65
97|67
97|71
97|72
97|76
97|81
97|82
97|85
97|86
97|91
97|93
97|94
99|11
99|13
99|15
99|16
99|21
99|24
99|31
99|37
99|39
99|46
99|49
99|53
99|58
99|59
99|66
99|69
99|73
99|75
99|77
99|78
99|87
99|94
99|95
99|97

75,94,71,16,31,95,11,73,97,77,81
17,91,62,86,14,26,12,99,37,59,49,13,77
62,36,12,37,49,78,77,31,87,21,11
59,13,31,16,75,58,95,15,39,24,54
95,15,39,97,94,24,54,93,67,81,82,35,18,45,85,17,91,27,62,36,65
36,53,67,14,62,26,99,35,81,65,29,82,76,17,57,27,37,18,72,86,91
46,15,39,71,81,82,35,45,85,91,36
16,91,15,29,46,17,67
49,77,31,46,53,58,73,95,75,78,99,21,15,13,59
73,46,95,15,97,54,71,81,45,85,62
14,72,26,12,99,59,49,78,77,31,69,87,21,11,16,75,95
54,93,71,29,67,81,82,35,18,85,17,91,62,36,57,65,76,86,14,72,26
93,85,67,57,36,72,35,65,45,18,76,24,86,82,94,29,54,14,17,62,71
13,78,77,31,69,87,66,21,11,16,73,46,58,15,39,97,94,24,54,71,29
53,75,31,49,73,14,77,11,21,26,76,72,86,87,46,13,16,78,69,37,12,99,66
87,66,11,16,75,46,58,95,15,97,94,24,54,93,29,67,82,35,18
99,53,31,16,37,58,12,66,46,49,87,75,59,26,39,73,13
17,91,27,62,36,57,76,86,14,72,26,12,99,37,53,59,13,78,77,31,69
13,78,77,31,21,11,16,75,73,46,58,15,39,97,24,54,93,71,29
94,54,93,29,81,45,85,62,57,65,76,14,72
93,81,82,45,17,27,62,36,57,76,86,14,72,26,99
24,93,71,35,45,17,62,36,76
14,66,87,73,75,46,26,99,21,72,77,12,53,49,59,37,69,16,11,86,78
65,76,86,72,99,53,13,77,69,21,11,75,73
59,45,62,27,36,72,78,18,85,65,12,99,76,77,14
65,14,26,37,53,13,87,75,73
53,59,13,78,77,31,87,66,21,11,75,73,46,58,95,15,97,94,54
21,75,58,24,71,35,85
37,76,18,26,57,14,12,45,27,53,99,17,86,35,62,29,67,85,91
76,45,26,57,77,85,36,17,13,59,53,27,62
87,11,16,73,46,15,97,54,82,35,18
13,78,77,31,69,87,66,21,16,75,73,46,15,39,97,94,24,71,29
29,93,71,58,11,16,21,94,54,75,97,81,67,15,87,18,35,73,39,82,24,66,95
36,17,29,71,27,62,45,81,18,91,54
31,69,21,16,73,24,93
97,66,54,71,15,29,24,45,75,67,94
75,73,58,94,18
75,58,15,97,54,93,71,82,35,18,27
85,26,17,93,86,81,72,45,12,14,76,36,65,27,91,35,67,71,57,18,62,82,29
24,54,93,71,29,67,81,82,18,45,85,17,91,27,62,36,57,65,76,86,14,72,26
54,24,97,85,93,17,29,45,58,35,75,27,73,46,39,71,15,91,67,82,81,94,95
12,13,69,77,11,72,86,53,78,62,26,66,14,49,59,57,99
15,39,97,94,24,54,93,71,29,67,81,35,18,45,85,17,91,27,62,36,57,65,76
16,75,73,46,58,39,97,94,24,54,93,71,29,67,81,82,35,18,45,17,91
81,82,35,18,45,85,17,91,27,36,57,65,76,26,99,37,53
37,11,87,14,99,59,69,57,77,76,13,86,31,72,49,78,12,16,65,66,26,53,21
58,95,15,39,94,24,54,93,71,29,67,81,82,35,18,45,85,17,91,27,62,36,57
81,16,73,39,21,15,46
69,87,66,11,75,95,15,94,54,93,81,82,35
12,36,53,76,14,59,77,72,69,27,31,65,91,85,13,86,99
14,72,26,12,99,37,53,59,49,13,31,69,87,66,21,11,16,75,73,58,95
24,45,39,97,85,15,75,17,73,95,46,71,11,93,94,29,82,35,16
86,14,72,26,12,99,37,53,59,49,13,78,31,69,87,66,21,11,75,46,58
78,77,66,11,16,75,73,46,58,95,15,97,24,54,93,29,67
12,37,53,13,77,69,87,21,11,46,58,15,97
17,91,27,62,36,57,65,76,86,14,26,12,99,37,53,59,49,78,31,69,87
31,66,58,15,24,67,82
45,85,62,14,72,12,99,37,53,59,49,13,78
69,78,24,73,31,58,67,11,94,71,54,75,93,66,21,87,97,16,15,39,29,95,77
78,65,14,27,66,21,76,31,57,26,13,37,99,53,12,36,72,59,49,62,86
39,97,94,24,54,93,71,29,81,82,35,18,45,85,17,91,27,62,36,57,65,76,86
93,29,18,82,73,24,81,11,16
12,37,53,49,13,78,31,66,21,73,58,95,97
97,35,15,11,58,16,21,75,39,29,54,45,18,46,85,94,73
73,95,15,97,24,54,93,29,82,35,45,17,91,27,62
15,95,53,99,37,73,87,59,66,12,97
18,45,85,27,36,65,76,86,14,72,26,99,37,59,77
97,87,49,75,11,13,54,15,73,78,31,53,21
53,77,21,46,16,13,87,58,26,37,31,99,49,78,12,95,11,72,73,59,66,15,69
53,66,75,46,97,24,54
73,16,31,24,21,97,95,87,13,58,54,11,75,39,69,94,77,49,66,15,46
66,15,93,82,35,18,45
78,26,73,37,59,49,99,31,39,46,58,15,21,69,12,87,11,16,77
91,76,62,67,35,36,27,17,81,86,57,24,29,97,71,45,39,54,94,18,65
15,59,72,53,77,99,69,21,16
35,54,94,27,82,46,67,24,15
82,91,29,14,76,24,36,35,26,57,17,93,54,67,85,65,18,27,45,72,71,81,62
71,87,15,29,95,39,16,75,24,11,13,73,31,46,21,58,69,77,94,66,54,78,93
46,78,37,49,53,26,69,73,99,31,13,11,77,58,12,87,16
76,86,14,72,26,12,99,59,49,78,77,31,69,87,66,21,11,16,75,73,46
97,24,93,29,67,35,18,45,85,17,91,62,36,57,65,86,14
39,97,54,71,29,67,82,35,18,45,85,17,57
72,86,76,31,87,46,59,66,11,53,16,21,73,37,26,69,78
71,45,91,27,57,99,37
59,49,31,21,73,58,95,97,93
21,11,16,46,97,94,71,67,35,45,85
29,24,75,35,11,45,95,66,97,21,73,16,82,58,67
17,36,31,91,14,57,59,53,87,65,77,49,99,62,26
67,94,45,58,11,17,81,39,71
75,53,97,49,69,39,21,58,37,12,87,15,77
77,93,58,75,66,73,46,15,81
37,53,59,49,13,77,31,69,87,66,21,11,16,75,73,46,58,95,15,39,97,94,24
87,66,21,11,16,75,73,46,58,15,39,97,94,24,54,93,71,29,67,81,82,35,18
62,26,91,45,35,82,67
45,82,35,29,58,73,95,93,16,91,15,85,94,75,67,18,46,71,17
54,91,94,71,18,45,17,82,67,24,27,81,36,14,35,57,93,76,62,29,85,65,86
29,67,35,18,45,91,76,86,12,37,53
71,24,15,16,18,46,97,29,39,54,35,21,67,45,82,75,58,94,93,81,11,73,85
45,24,82,27,17,67,71,62,18,26,35,72,54,81,76,57,29
67,81,35,85,17,27,62,57,65,76,12
15,91,57,97,24,27,81,85,94,65,95,17,82
67,45,35,46,15,16,82,71,85,17,18,94,58,54,91
46,58,95,15,94,24,54,71,29,35,18,45,17,91,27,62,36
31,65,59,69,26,76,12,77,17,91,86,57,37,85,13
65,86,35,78,27,85,59,99,76,91,14
36,57,76,72,53,49,13,31,69,87,66,21,16
75,93,91,95,46,94,16,24,54,67,35,39,58,85,45,73,18,82,97,29,71,81,17
26,12,59,13,69,16,46
24,93,59,94,49,31,66
94,24,54,93,71,29,67,81,35,18,45,85,17,91,27,62,36,57,65,76,86,14,72
14,72,37,59,13,78,77,69,11,16,46,58,95
86,69,66,78,21,49,87,27,76,37,36,72,65,57,26
72,26,16,73,46,95,15
97,91,54,17,35,82,62,18,58,94,57,39,95,29,93
45,62,36,57,37
54,78,69,75,58,46,21,24,53
53,62,57,13,17,14,65,49,12,36,86,18,26,59,76,91,77,45,78
37,53,59,78,77,31,87,16,75,73,15,39,97,94,24
94,24,54,93,67,17,27,36,14
73,46,58,97,54,29,35
91,62,65,72,12,37,69
58,69,59,16,78,77,12,73,37,97,13,87,39,21,99,11,75
62,36,65,86,12,99,37,53,31,87,21
15,97,24,54,93,71,29,81,82,35,18,45,85,17,27,36,57,65,76
76,86,14,26,12,99,37,59,49,78,77,31,69,66,21,11,16,73,46
49,13,78,69,66,11,16,46,58,97,94,93,71
24,54,73,91,58,15,97,29,17,62,95,93,82,67,81,85,46
73,46,58,95,15,39,24,54,29,67,81,35,18,45,17,27,62
91,27,36,12,37,49,78,31,66
95,66,15,75,78,99,58,26,39,77,16,46,11
67,82,35,45,85,17,62,65,76,86,14,72,37,53,59
35,18,45,85,17,91,27,36,57,76,86,72,26,12,99,37,53,49,13
82,35,18,45,85,17,91,27,62,36,57,65,76,86,14,72,12,99,37,53,59,49,13
53,59,49,13,77,31,87,66,11,16,75,46,58,95,39,97,94,24,54
27,62,36,57,76,86,14,72,26,12,37,49,13,78,77,31,87,66,21
72,26,49,13,87,75,73
16,75,73,39,54,71,29,35,18,45,17
97,94,71,29,67,35,27,62,14
57,65,76,86,14,26,12,99,37,53,49,13,77,69,87,16,75
78,77,31,69,87,66,11,16,75,73,46,58,95,15,94,24,54,93,71,29,67
57,86,72,26,12,49,77,69,87,66,75
78,77,31,69,87,66,11,75,73,46,58,15,97,94,24,71,29
77,87,66,21,75,95,97,24,81
59,13,78,77,31,69,87,66,75,95,39,97,24,54,93
77,31,69,87,66,21,11,16,75,73,46,58,95,15,39,94,24,54,93,71,29,67,81
14,72,26,99,13,78,77,31,87,16,75,46,95
27,62,36,57,65,76,86,14,72,26,12,99,37,59,49,13,78,77,31,69,87,66,21
69,87,66,21,11,16,75,73,46,58,39,94,24,93,71,29,67,81,35
76,37,53,13,31,66,21,11,46
59,76,62,26,67,27,36
65,69,37,59,86,26,27,78,13,36,31,21,77,99,62,14,72
66,37,58,13,78,95,12,69,39,53,46,75,26,31,99,73,16
81,67,14,18,82,85,91,27,26,72,36,65,24,17,29,57,62,86,93,76,71
14,72,12,99,37,53,59,49,78,77,31,69,87,66,21,11,75,73,46,58,95
49,13,78,77,31,69,66,21,11,16,75,73,46,58,95,15,39,97,94,24,54,93,71
13,78,69,66,73,95,94,24,54,93,71
14,53,57,86,37,49,17,62,85,26,72,27,91
39,97,94,24,54,93,71,29,67,81,82,35,18,45,85,17,91,27,62,36,57,65,76
97,16,71,29,94,35,69,66,46,39,24,67,95
82,35,18,45,85,17,91,27,62,36,57,65,76,86,14,72,12,99,37,53,59,49,13
65,14,26,99,53,13,78,77,11,16,73
82,46,71,94,81,93,67,62,36,54,17,29,91
29,67,81,82,35,18,45,85,17,91,27,62,36,57,65,76,86,14,72,26,12,37,53
21,75,73,93,54,94,97,87,66
11,21,35,46,16,87,67,66,95,18,97,81,82
81,82,35,18,45,17,91,27,62,36,57,65,76,14,72,12,99,37,53,59,49
26,37,71,76,35,62,91,57,67,65,86,18,99
31,16,75,73,58,93,67
46,75,21,15,66,87,39,73,94,59,99,13,31,58,16,77,49
85,81,17,76,71,86,57,72,27,62,67,26,36,18,14,91,12
69,16,54,71,95
94,82,27,71,85,46,45,15,93,18,54,39,97,91,95,81,29,24,62
26,37,53,59,49,13,78,87,66,21,16,75,73,58,95,15,39
66,16,58,95,39,97,54,71,45
37,53,49,77,31,69,87,66,21,46,58,94,24
35,75,73,54,15,66,69,67,39
21,75,73,58,95,15,39,97,94,54,93,71,67,81,35,45,85
69,87,21,16,93,71,29,67,81,82,35
18,85,91,62,36,57,86,14,26,12,53,13,77
18,36,12,77,78,86,59
13,77,69,75,73,46,95,94,24,54,71
29,67,18,85,17,91,27,62,65,76,86,26,53
87,65,11,57,53,21,13,49,12,86,76
91,57,29,27,12,81,67,93,26,65,36,76,18,17,14,85,62,35,71,54,72
54,93,81,45,85,17,91,27,62,36,76,14,72,26,12
66,21,39,93,71,67,35
59,27,26,14,76,72,37,35,62,65,12,78,13
94,24,66,93,39,59,16,97,11,15,31
26,12,53,49,13,78,77,31,66,21,11,95,39
17,86,14,72,12,49,13,78,77,69,87
67,35,93,87,15,58,97,16,21,69,81,46,11,29,75,94,71,54,82
78,77,86,49,13,12,87,72,53,16,69,21,99,36,76,59,14,31,57,65,11
21,16,75,73,46,58,95,39,97,54,93,71,82,35,18,45,85
45,57,37,14,59,17,36,78,35,12,13,62,18,91,76,53,86,72,49,26,85
54,93,85,27,57,76,72,26,12
95,15,97,94,24,71,29,35,18,91,27
37,36,86,27,62
31,69,87,66,21,11,75,73,46,58,95,94,24,71,67,81,82
45,91,82,17,36,58,71,81,39,18,54,15,27
59,27,36,87,99,12,49,31,77,72,76,78,53,62,69,17,26,91,57
